Date,Open,High,Low,Close,Adj Close,Volume
2009-09-24,null,null,null,null,null,null
2009-09-25,null,null,null,null,null,null
2009-09-28,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,876
2009-09-29,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,876
2009-09-30,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,876
2009-10-01,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,876
2009-10-02,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,2628
2009-10-05,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,2628
2009-10-06,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,2628
2009-10-07,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,2628
2009-10-08,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,2628
2009-10-09,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,2628
2009-10-12,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,2628
2009-10-13,1227.168945,1227.168945,1198.630127,1227.168945,971.051819,7884
2009-10-14,1141.552490,1312.785400,1141.552490,1312.785400,1038.799561,5256
2009-10-15,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,3
2009-10-16,1341.324219,1369.863037,1341.324219,1341.324219,1061.382324,65700
2009-10-19,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,9636
2009-10-20,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-10-21,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-10-22,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-10-23,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-10-26,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-10-27,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-10-28,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-10-29,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-10-30,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-02,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-03,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-04,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-05,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-06,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-09,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-10,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-11,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-12,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-13,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-16,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-17,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-18,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-19,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-20,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-23,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-24,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-25,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-26,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-11-30,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-12-01,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2009-12-02,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,2628
2009-12-03,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,2628
2009-12-04,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,0
2009-12-07,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,2628
2009-12-08,1312.785400,1312.785400,1141.552490,1141.552490,903.303955,6132
2009-12-09,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,3
2009-12-10,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,0
2009-12-11,null,null,null,null,null,null
2009-12-14,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,3
2009-12-15,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,3
2009-12-16,null,null,null,null,null,null
2009-12-17,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,876
2009-12-21,null,null,null,null,null,null
2009-12-22,null,null,null,null,null,null
2009-12-23,null,null,null,null,null,null
2009-12-28,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,0
2009-12-29,1312.785400,1312.785400,1255.707764,1312.785400,1038.799561,9636
2009-12-30,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,9636
2010-01-04,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,9636
2010-01-05,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,9636
2010-01-06,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,9636
2010-01-07,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,9636
2010-01-08,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,9636
2010-01-11,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,9636
2010-01-12,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,9636
2010-01-13,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,9636
2010-01-14,1284.246582,1369.863037,1284.246582,1369.863037,1083.964844,18396
2010-01-15,1284.246582,1369.863037,1284.246582,1369.863037,1083.964844,2628
2010-01-18,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,0
2010-01-19,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,2628
2010-01-20,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,2628
2010-01-21,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,2628
2010-01-22,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,2628
2010-01-25,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-01-26,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,0
2010-01-27,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-01-28,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-01-29,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-01,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-02,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-03,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-04,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-05,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-08,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-09,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-10,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-11,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-12,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-15,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-16,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-17,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-18,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-19,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-22,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-23,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-24,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-02-25,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-03-01,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-03-02,1341.324219,1341.324219,1341.324219,1341.324219,1061.382324,876
2010-03-03,1369.863037,1369.863037,1198.630127,1369.863037,1083.964844,14892
2010-03-04,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,14892
2010-03-05,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,14892
2010-03-08,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,14892
2010-03-09,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,14892
2010-03-10,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,4380
2010-03-11,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-12,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-15,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-17,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-18,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-19,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-22,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-23,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-24,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-25,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-26,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,10512
2010-03-29,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,3504
2010-03-30,1198.630127,1198.630127,1198.630127,1198.630127,948.469238,1752
2010-03-31,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,3504
2010-04-01,1141.552490,1141.552490,1141.552490,1141.552490,903.303955,3504
2010-04-05,1369.863037,1426.940674,1355.593628,1369.863037,1083.964844,7884
2010-04-06,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,7884
2010-04-07,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,7884
2010-04-08,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,7884
2010-04-09,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,7884
2010-04-12,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,7884
2010-04-13,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,7884
2010-04-14,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,7884
2010-04-15,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,7884
2010-04-16,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,7884
2010-04-19,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,876
2010-04-20,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,876
2010-04-21,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,876
2010-04-22,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,876
2010-04-23,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,876
2010-04-26,1398.401855,1398.401855,1198.630127,1398.401855,1106.547363,14892
2010-04-27,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,14892
2010-04-28,1398.401855,1398.401855,1398.401855,1398.401855,1106.547363,14892
2010-04-29,1398.401855,1398.401855,1198.630127,1398.401855,1106.547363,21024
2010-04-30,1312.785400,1312.785400,1227.168945,1312.785400,1038.799561,8760
2010-05-03,1426.940674,1426.940674,1369.863037,1426.940674,1129.130005,9636
2010-05-04,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,876
2010-05-05,1369.863037,1369.863037,1369.863037,1369.863037,1083.964844,876
2010-05-06,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2010-05-07,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2010-05-10,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,0
2010-05-11,1312.785400,1312.785400,1312.785400,1312.785400,1038.799561,4380
2010-05-12,1640.981689,1640.981689,1455.479492,1640.981689,1298.499390,2628
2010-05-14,1583.904053,1598.173462,1583.904053,1583.904053,1253.334229,7008
2010-05-17,1583.904053,1583.904053,1583.904053,1583.904053,1253.334229,7008
2010-05-18,1583.904053,1583.904053,1583.904053,1583.904053,1253.334229,7008
2010-05-19,1198.630127,1198.630127,1198.630127,1198.630127,948.469238,1752
2010-05-20,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,8760
2010-05-21,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,2628
2010-05-24,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,2628
2010-05-25,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,2628
2010-05-26,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,876
2010-05-27,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,876
2010-05-31,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,876
2010-06-01,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,876
2010-06-02,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,876
2010-06-03,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,876
2010-06-04,1541.095947,1541.095947,1512.557129,1541.095947,1219.460327,13140
2010-06-07,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,13140
2010-06-08,1569.634644,1569.634644,1569.634644,1569.634644,1242.042847,2628
2010-06-09,1569.634644,1569.634644,1569.634644,1569.634644,1242.042847,2628
2010-06-10,1612.442871,1612.442871,1569.634644,1612.442871,1275.916870,10512
2010-06-11,1612.442871,1612.442871,1612.442871,1612.442871,1275.916870,10512
2010-06-14,1612.442871,1612.442871,1612.442871,1612.442871,1275.916870,10512
2010-06-15,1612.442871,1612.442871,1612.442871,1612.442871,1275.916870,10512
2010-06-16,1626.712280,1626.712280,1612.442871,1626.712280,1287.208130,3504
2010-06-17,1626.712280,1626.712280,1626.712280,1626.712280,1287.208130,3504
2010-06-18,1626.712280,1626.712280,1626.712280,1626.712280,1287.208130,3504
2010-06-21,1626.712280,1626.712280,1626.712280,1626.712280,1287.208130,3504
2010-06-22,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,4380
2010-06-23,1569.634644,1598.173462,1426.940674,1569.634644,1242.042847,76212
2010-06-24,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,8760
2010-06-25,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,8760
2010-06-28,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,8760
2010-06-29,1512.557129,1512.557129,1512.557129,1512.557129,1196.877930,8760
2010-06-30,1512.557129,1512.557129,1512.557129,1512.557129,1196.877930,8760
2010-07-01,1512.557129,1512.557129,1512.557129,1512.557129,1196.877930,8760
2010-07-02,1512.557129,1512.557129,1512.557129,1512.557129,1196.877930,8760
2010-07-05,1512.557129,1512.557129,1512.557129,1512.557129,1196.877930,8760
2010-07-06,1512.557129,1512.557129,1512.557129,1512.557129,1196.877930,8760
2010-07-07,1512.557129,1512.557129,1512.557129,1512.557129,1196.877930,8760
2010-07-08,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,4380
2010-07-09,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,4380
2010-07-12,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,3
2010-07-13,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,4380
2010-07-14,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,4380
2010-07-15,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,4380
2010-07-16,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,23652
2010-07-19,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,23652
2010-07-20,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,23652
2010-07-21,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,23652
2010-07-22,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,23652
2010-07-23,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,23652
2010-07-26,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,23652
2010-07-27,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,23652
2010-07-28,1426.940674,1426.940674,1426.940674,1426.940674,1129.130005,23652
2010-07-29,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,17520
2010-07-30,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,17520
2010-08-02,1626.712280,1626.712280,1626.712280,1626.712280,1287.208130,876
2010-08-03,1541.095947,1569.634644,1541.095947,1541.095947,1219.460327,14892
2010-08-04,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-05,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-06,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-09,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-10,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-11,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-12,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-13,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-16,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-18,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-19,1541.095947,1541.095947,1541.095947,1541.095947,1219.460327,14892
2010-08-20,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,8760
2010-08-23,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,4380
2010-08-24,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,4380
2010-08-25,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,4380
2010-08-26,1655.251099,1655.251099,1569.634644,1655.251099,1309.790894,2628
2010-08-27,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,2628
2010-08-30,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,2628
2010-08-31,1683.789917,1683.789917,1683.789917,1683.789917,1332.373169,7008
2010-09-01,1683.789917,1683.789917,1683.789917,1683.789917,1332.373169,8760
2010-09-02,1698.059326,1698.059326,1598.173462,1698.059326,1343.664795,4380
2010-09-03,1740.867554,1740.867554,1698.059326,1740.867554,1377.538452,17520
2010-09-06,1726.598145,1726.598145,1712.328735,1726.598145,1366.247437,71832
2010-09-07,1726.598145,1726.598145,1726.598145,1726.598145,1366.247437,71832
2010-09-15,1726.598145,1726.598145,1726.598145,1726.598145,1366.247437,0
2010-09-16,1912.100464,1940.639282,1598.173462,1912.100464,1513.034424,14892
2010-09-17,1797.945190,1926.369873,1726.598145,1797.945190,1422.703857,15768
2010-09-20,1797.945190,1797.945190,1797.945190,1797.945190,1422.703857,15768
2010-09-21,1797.945190,1797.945190,1797.945190,1797.945190,1422.703857,15768
2010-09-22,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,2628
2010-09-23,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,13140
2010-09-24,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,13140
2010-09-27,1769.406372,1769.406372,1712.328735,1769.406372,1400.121094,44676
2010-09-28,1769.406372,1769.406372,1769.406372,1769.406372,1400.121094,14892
2010-09-29,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,9636
2010-09-30,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,9636
2010-10-01,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,9636
2010-10-04,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,9636
2010-10-05,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,29784
2010-10-06,1740.867554,1740.867554,1712.328735,1740.867554,1377.538452,63948
2010-10-07,1740.867554,1740.867554,1740.867554,1740.867554,1377.538452,63948
2010-10-08,1826.484009,1826.484009,1797.945190,1826.484009,1445.286255,35040
2010-10-11,1826.484009,1826.484009,1826.484009,1826.484009,1445.286255,12264
2010-10-12,1826.484009,1826.484009,1826.484009,1826.484009,1445.286255,12264
2010-10-13,1826.484009,1826.484009,1826.484009,1826.484009,1445.286255,12264
2010-10-14,1826.484009,1826.484009,1826.484009,1826.484009,1445.286255,12264
2010-10-15,1826.484009,1826.484009,1826.484009,1826.484009,1445.286255,12264
2010-10-18,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,21024
2010-10-19,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,21024
2010-10-20,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,21024
2010-10-21,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,21024
2010-10-22,1712.328735,1712.328735,1598.173462,1712.328735,1354.955933,16644
2010-10-25,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,16644
2010-10-26,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,1752
2010-10-27,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,1752
2010-10-28,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,1752
2010-10-29,1598.173462,1797.945190,1541.095947,1598.173462,1264.625488,4380
2010-11-01,1812.214600,1812.214600,1655.251099,1812.214600,1433.995117,20148
2010-11-02,1812.214600,1812.214600,1812.214600,1812.214600,1433.995117,20148
2010-11-03,1855.022827,1855.022827,1855.022827,1855.022827,1467.868896,876
2010-11-04,1712.328735,1826.484009,1655.251099,1712.328735,1354.955933,5256
2010-11-05,1712.328735,1797.945190,1712.328735,1712.328735,1354.955933,33288
2010-11-08,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,2628
2010-11-09,1826.484009,1826.484009,1769.406372,1826.484009,1445.286255,25404
2010-11-10,1812.214600,1855.022827,1712.328735,1812.214600,1433.995117,37668
2010-11-11,1812.214600,1812.214600,1740.867554,1812.214600,1433.995117,17520
2010-11-12,1812.214600,1812.214600,1812.214600,1812.214600,1433.995117,17520
2010-11-15,1812.214600,1812.214600,1812.214600,1812.214600,1433.995117,17520
2010-11-16,1812.214600,1812.214600,1812.214600,1812.214600,1433.995117,17520
2010-11-18,1812.214600,1812.214600,1812.214600,1812.214600,1433.995117,17520
2010-11-19,1855.022827,1954.908691,1826.484009,1855.022827,1467.868896,282072
2010-11-22,1855.022827,1897.831055,1855.022827,1855.022827,1467.868896,6132
2010-11-23,1797.945190,1826.484009,1712.328735,1797.945190,1422.703857,14892
2010-11-24,1712.328735,1712.328735,1655.251099,1712.328735,1354.955933,32412
2010-11-25,1726.598145,1840.753418,1726.598145,1726.598145,1366.247437,28032
2010-11-26,1726.598145,1726.598145,1726.598145,1726.598145,1366.247437,28032
2010-11-29,1726.598145,1726.598145,1726.598145,1726.598145,1366.247437,28032
2010-11-30,1669.520508,1669.520508,1669.520508,1669.520508,1321.081909,876
2010-12-01,1712.328735,1740.867554,1712.328735,1712.328735,1354.955933,7884
2010-12-02,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,7884
2010-12-03,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,7884
2010-12-06,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,7884
2010-12-08,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,7884
2010-12-09,1740.867554,1740.867554,1740.867554,1740.867554,1377.538452,1752
2010-12-10,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,21900
2010-12-13,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,21900
2010-12-14,1683.789917,1712.328735,1683.789917,1683.789917,1332.373169,13140
2010-12-15,1683.789917,1826.484009,1683.789917,1683.789917,1332.373169,18396
2010-12-16,1769.406372,1783.675781,1569.634644,1769.406372,1400.121094,12264
2010-12-17,1626.712280,1626.712280,1626.712280,1626.712280,1287.208130,876
2010-12-20,1598.173462,1640.981689,1598.173462,1598.173462,1264.625488,14016
2010-12-21,1669.520508,1669.520508,1612.442871,1669.520508,1321.081909,33288
2010-12-22,1669.520508,1712.328735,1655.251099,1669.520508,1321.081909,37668
2010-12-23,1755.136963,1755.136963,1726.598145,1755.136963,1388.829956,1752
2010-12-27,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,4380
2010-12-28,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,4380
2010-12-29,1783.675781,1997.716919,1712.328735,1783.675781,1411.412476,70080
2010-12-30,1812.214600,1826.484009,1655.251099,1812.214600,1433.995117,32412
2011-01-03,1812.214600,1812.214600,1812.214600,1812.214600,1433.995117,32412
2011-01-04,1669.520508,1669.520508,1669.520508,1669.520508,1321.081909,1752
2011-01-05,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
2011-01-06,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
2011-01-07,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
2011-01-10,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
2011-01-11,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
2011-01-12,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
2011-01-13,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,1752
2011-01-14,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,1752
2011-01-17,1812.214600,1812.214600,1755.136963,1812.214600,1433.995117,21900
2011-01-18,1812.214600,1812.214600,1797.945190,1812.214600,1433.995117,13140
2011-01-19,1812.214600,1812.214600,1812.214600,1812.214600,1433.995117,13140
2011-01-20,1812.214600,1812.214600,1812.214600,1812.214600,1433.995117,13140
2011-01-21,1812.214600,1812.214600,1812.214600,1812.214600,1433.995117,13140
2011-01-24,1812.214600,1812.214600,1812.214600,1812.214600,1433.995117,13140
2011-01-25,1755.136963,1797.945190,1755.136963,1755.136963,1388.829956,6132
2011-01-26,1755.136963,1755.136963,1755.136963,1755.136963,1388.829956,6132
2011-01-27,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,2628
2011-01-28,1797.945190,1797.945190,1669.520508,1797.945190,1422.703857,14016
2011-01-31,1797.945190,1797.945190,1797.945190,1797.945190,1422.703857,14016
2011-02-01,1797.945190,1797.945190,1797.945190,1797.945190,1422.703857,14016
2011-02-02,1797.945190,1797.945190,1797.945190,1797.945190,1422.703857,14016
2011-02-04,1797.945190,1797.945190,1797.945190,1797.945190,1422.703857,14016
2011-02-07,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,876
2011-02-08,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,876
2011-02-09,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,876
2011-02-10,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,876
2011-02-11,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,876
2011-02-14,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,876
2011-02-16,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,876
2011-02-17,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,876
2011-02-18,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,876
2011-02-21,1655.251099,1655.251099,1655.251099,1655.251099,1309.790894,876
2011-02-22,1669.520508,1669.520508,1669.520508,1669.520508,1321.081909,876
2011-02-23,1626.712280,1655.251099,1626.712280,1626.712280,1287.208130,8760
2011-02-24,1698.059326,1712.328735,1698.059326,1698.059326,1343.664795,6132
2011-02-25,1698.059326,1698.059326,1698.059326,1698.059326,1343.664795,6132
2011-02-28,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,11388
2011-03-01,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
2011-03-02,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
2011-03-03,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
2011-03-04,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
2011-03-07,1712.328735,1712.328735,1712.328735,1712.328735,1354.955933,876
